delay
9
215
154
-4998
-1502
49
67
10
121
-55
780
-1121
198
735
244
126
22
279
454
228
297
-254
53
-495
198
137
316
972
197
542
868
426
-382
326
695
-151
742
-34
717
191
320
514
186
-128
490
138
182
259
119
99
534
-301
416
423
260
608
-280
-184
427
12
161
-55
609
522
115
191
-41
554
972
189
40
233
340
625
1227
-28
126
1134
-155
1006
355
380
1040
-140
51
279
-47
310
592
449
261
621
708
588
487
1495
339
224
402
-149
18
276
-271
255
550
70
-57
34
117
1449
-148
369
745
410
224
-61
78
658
59
102
-13
57
160
46
111
145
391
727
639
208
100
-833
73
982
746
-133
225
520
342
1164
-5100
269
1710
292
6
269
-311
59
-56
610
588
1006
-96
223
392
-121
-194
54
254
639
1314
285
383
-643
-21
49
-24
-474
320
349
450
88
222
300
513
1110
-826
258
847
587
-355
241
508
791
3815
703
549
45
415
514
-136
1193
155
359
1385
226
1281
-154
475
701
-656
193
56
27
232
229
51
485
521
20
495
-400
-28
-228
247
160
33
558
708
526
1203
-397
-106
181
504
140
131
300
98
222
216
-201
302
313
309
-3
150
458
-13
-79
410
-282
-877
440
-424
-128
-129
357
-473
214
165
221
-52
0
-817
-561
-500
-281
-115
1280
224
124
69
-34
1109
364
401
-147
463
527
72
-301
560
258
-332
334
498
0
535
-5
256
373
162
565
742
117
174
368
579
1485
-352
100
373
193
842
986
744
347
565
25
523
470
503
-180
899
20
597
237
50
524
471
103
405
465
536
-6
-47
189
730
131
91
443
559
31
-33
-198
841
355
-6
136
108
62
478
170
76
-6609
122
58
237
-11852
4
585
994
439
250
138
329
349
-58
40
-85
524
718
279
503
453
460
125
357
1034
-135
262
164
137
162
-409
1077
808
30
4
78
98
-155
121
-88
12
-4038
717
379
456
468
-89
393
-7
95
408
177
-44
-223
28
-161
327
120
334
118
-308
138
436
67
-571
437
-8
-400
19
75
186
86
592
48
97
58
565
5
544
-488
339
-4626
795
255
640
100
40
481
-784
189
787
657
299
72
137
-17
1412
3628
26
33
549
1155
-74
439
298
-82
103
978
23
16
1356
865
129
-44
342
202
-23
215
480
-137
81
388
281
35
964
-86
338
178
125
-2454
1214
589
177
316
-143
-129
-313
625
517
34
484
517
807
-126
167
37
334
88
551
233
-56
698
265
948
-247
1203
772
-302
1084
107
-150
-162
11
135
541
755
124
-133
84
167
-81
-167
471
140
135
261
1040
354
367
961
145
202
679
882
418
460
-153
456
-4259
-207
407
875
-118
-561
311
471
-863
-66
1468
470
3717
-448
132
125
236
-4372
-310
-444
567
258
62
532
48
-18
636
419
597
1043
4
331
94
374
78
378
-672
372
984
706
314
1307
571
295
-236
232
1147
5
3722
311
122
264
374
-496
-254
58
496
151
-232
91
359
317
244
-7893
310
-3637
91
660
76
50
48
567
1050
351
-76
78
670
494
308
83
570
415
845
615
-340
153
-424
22
371
846
320
1347
245
794
234
520
13
-30
426
808
43
1154
769
504
742
-6
53
228
837
252
-123
-699
-374
-6
284
265
433
-126
38
569
644
496
521
291
1017
452
396
-307
312
692
816
52
343
199
897
86
400
668
356
219
-58
296
-49
-112
532
245
-98
468
295
609
-40
510
485
183
297
-620
1057
-57
509
143
527
721
-351
194
110
-90
102
606
-1416
414
-240
465
-9610
260
610
467
-27
237
242
1154
-205
1113
1184
-48
1187
276
311
-73
287
947
50
104
740
500
3871
1241
152
1038
-16
1052
-8427
-145
279
193
-46
1831
-192
129
105
1579
281
62
436
748
35
680
536
681
-105
96
478
-190
825
377
-2072
4
-194
-267
319
-299
28
125
-10
432
792
-1344
166
1362
414
3
291
-33
214
337
1364
-5
3743
1025
16
363
434
79
-318
186
334
478
194
182
485
249
347
23
191
192
-24
-19
224
332
2580
517
-479
282
325
159
676
475
308
384
68
3788
1483
113
125
87
799
621
602
214
-418
1236
419
331
83
755
-243
348
1050
162
1234
544
368
-64
54
431
1281
490
-152
149
37
-98
140
728
-928
170
311
726
387
236
760
-35
738
144
367
-75
-8
501
424
1164
201
-144
1177
159
226
339
91
-248
676
-367
517
83
419
62
152
318
361
-619
181
308
130
494
228
104
1829
303
214
144
761
147
-71
32
22
93
32
391
451
-20
-74
26
996
272
552
-6103
-395
-544
129
-14
236
271
539
718
72
-454
-88
58
485
578
-4991
-290
100
332
1024
979
158
1013
362
-175
403
-286
211
129
665
407
48
363
-36
307
93
1966
1028
-279
20
-25
539
946
14
199
485
130
-8829
94
1502
499
389
206
111
-203
317
-326
42
248
780
164
548
974
421
189
858
489
2700
466
257
898
-212
419
-840
-257
163
362
103
462
290
143
58
140
14
-114
-33
897
1038
112
946
275
1103
37
340
53
49
971
761
209
137
138
446
867
674
64
354
169
36
72
169
-285
373
512
1360
656
470
359
-43
679
656
88
365
508
177
282
153
-232
133
590
490
368
1343
2591
70
710
-137
228
211
69
170
957
792
2544
78
458
176
883
315
-260
87
80
434
878
-86
318
48
756
734
534
522
1113
100
1237
271
1873
191
127
879
294
25
545
716
178
277
236
45
1072
-156
194
375
758
469
888
249
274
95
140
-58
395
-61
320
33
1316
1411
-24
424
135
133
14
158
-35
54
-3142
-219
170
493
264
329
-37
69
138
-18
736
348
47
22
-100
1030
-56
-109
85
264
19
95
-287
245
375
86
1485
54
144
-319
23
883
349
48
-32
79
-296
-77
170
616
270
611
413
407
13
808
118
309
370
39
746
471
3632
512
26
-3396
101
404
509
-2127
79
40
1002
1346
205
496
115
1162
214
1323
-41
569
52
801
915
112
414
56
1329
647
225
221
1331
335
-36
315
-18
712
255
432
126
39
127
1210
259
192
470
62
-111
-600
3729
597
-324
1197
51
282
366
-151
-60
54
337
80
1341
554
769
338
221
629
-93
12
1181
-262
333
467
-38
-577
395
-987
432
-89
104
-216
-1401
141
133
-168
260
285
-822
396
10
-723
115
342
660
772
87
-70
118
-4474
74
5
262
93
1294
281
610
726
-133
408
325
366
913
1051
907
631
108
463
30
127
7
602
1225
252
255
-28
946
-668
-5292
-819
675
196
54
1054
830
679
50
624
89
53
-337
-887
-60
728
207
-30
-299
128
-287
1896
98
1843
77
-346
530
702
406
400
364
894
451
355
186
198
526
35
360
-345
534
-265
175
-35
610
-804
628
-67
733
-5
383
369
21
1053
144
437
-48
-420
71
669
164
627
226
1791
-53
156
803
343
47
28
1206
119
1349
586
795
26
1495
-43
-160
140
1379
358
21
34
246
445
225
245
-607
1436
1127
319
991
762
700
185
665
47
-1016
587
-119
-221
118
592
-239
-171
178
326
318
930
1026
1434
-245
-429
-27
191
252
-179
-1
539
32
582
-645
238
535
520
738
110
130
1013
294
868
99
81
574
171
-318
430
85
526
1321
-719
83
39
301
-112
275
488
177
501
660
762
819
856
737
347
308
-230
266
520
122
615
-341
-2
7
1160
756
338
1384
673
357
-35
363
621
590
505
-41
-857
-14
2385
-77
306
-54
1133
306
71
1206
-406
374
71
407
36
-90
315
9
286
94
1573
219
310
557
-230
570
1094
-91
180
89
-189
-390
33
173
1218
1479
-58
604
-498
362
-92
605
646
92
599
335
-164
