delay
961
-11
762
202
-339
505
131
76
95
231
493
60
859
53
31
871
319
138
-259
-1043
218
122
292
161
-304
784
-231
829
-82
646
1610
653
-78
107
566
53
94
7
371
822
73
251
1909
631
206
806
572
1168
716
787
935
295
468
1397
369
889
463
1046
352
469
575
-654
446
155
226
93
2456
-642
38
578
-348
473
1866
-334
790
93
947
522
-59
-154
1326
558
514
-80
-87
-106
137
-134
-462
509
69
142
-109
460
620
951
228
19
990
84
1367
320
1159
690
173
377
134
647
362
652
263
506
117
310
654
440
912
826
57
456
194
238
105
360
101
64
485
923
900
164
128
141
38
16
766
-279
1034
-557
-49
-7435
569
467
473
-829
-286
129
1662
434
245
1171
274
147
311
211
256
-321
736
3643
465
30
162
43
829
267
386
946
984
-301
1670
249
137
9
118
198
191
719
802
688
301
-53
386
80
621
572
449
298
232
621
255
6
149
157
622
139
242
456
552
253
391
122
-375
336
-84
16
1602
29
162
850
184
224
-4
636
440
667
239
-84
246
770
293
736
39
117
-542
88
315
921
-368
105
378
500
712
18
207
1050
81
253
718
-3527
-3392
466
510
1199
-205
70
186
480
908
-204
605
1559
1723
-181
-854
-300
896
203
588
1220
411
175
144
372
629
206
730
182
678
28
1107
128
420
-407
-188
376
-112
337
-40
269
97
313
253
891
-27
-46
1195
1106
388
162
131
306
110
102
170
46
1270
617
679
110
-160
64
-195
299
210
285
82
89
-264
-241
627
151
483
571
388
583
178
34
5
24
292
128
233
1185
57
1337
1326
302
215
163
981
470
2515
393
655
1358
86
587
98
392
86
291
669
236
757
108
-345
47
469
139
-3791
-111
73
1564
473
133
1756
139
818
834
-395
780
-269
586
286
297
491
73
1493
783
722
593
565
154
210
-43
281
-108
351
-66
-152
-487
77
-13915
1551
17
148
826
946
888
20
177
40
849
316
648
5
891
-239
595
5
307
493
811
178
186
324
-3901
-303
299
937
-23
437
118
637
131
695
278
122
170
812
650
990
957
-14
279
589
282
1048
-163
340
91
0
322
-100
1152
124
191
272
1694
561
-162
352
662
194
227
-67
647
1598
-3
599
191
697
312
559
-637
181
225
1003
155
227
399
310
531
848
476
96
266
450
2
570
24
645
1256
-252
156
-186
362
1109
171
364
834
35
-55
239
102
570
34
971
200
-142
708
464
593
531
1013
80
684
365
752
305
307
64
189
893
237
699
230
-361
189
351
276
26
38
736
1986
79
459
972
207
-3187
-35
270
236
316
411
133
652
743
-477
725
463
-31
-62
219
274
336
980
1474
127
610
182
362
1122
-455
-353
-54
97
214
294
-222
1248
205
1599
3
928
122
192
1026
500
261
931
12
310
565
-313
889
55
800
141
1150
108
232
85
-275
157
86
948
889
312
-6205
704
1384
586
213
1273
371
1140
961
482
187
1067
811
46
219
45
341
0
327
-125
1036
448
388
-35
-353
-428
127
287
564
306
164
465
187
715
308
318
9
3
942
629
671
270
172
1071
90
614
159
2432
185
324
1388
90
151
344
690
-312
296
105
484
-31
439
813
608
-26
555
507
514
1344
67
392
1162
924
514
-878
178
347
353
189
138
869
371
293
220
310
474
-243
235
-50
715
-366
53
531
210
697
235
196
122
62
449
434
340
2667
255
597
396
1262
2442
21
481
15
376
13
2504
241
1113
1252
333
-188
786
430
144
950
679
2692
-48
25
1574
149
750
835
-307
1859
717
267
1240
333
265
620
386
90
99
619
2050
682
687
-1747
29
65
-6199
-95
494
314
-64
36
595
951
202
231
498
-572
1064
244
617
209
1304
179
771
-81
269
1244
471
659
-8
983
-5125
58
-107
931
-176
121
187
881
1573
148
207
197
348
525
-20
402
307
60
255
2470
-212
19
483
-362
-424
-9062
18
356
502
282
-36
395
-115
1971
424
34
4081
677
1262
276
1078
-47
-135
202
87
251
-313
1199
431
564
374
98
1081
-303
927
811
1636
822
346
897
463
164
946
278
1138
-511
-5552
79
1328
339
80
1008
102
462
198
843
610
1729
-285
-642
486
923
1040
445
-272
1841
1891
407
643
900
-341
433
-273
98
1698
86
494
184
-398
932
157
35
127
-216
481
-403
2633
-176
862
-11
-634
1000
552
90
261
35
261
475
1341
1082
140
951
71
441
288
620
-191
90
536
0
723
488
256
187
845
43
1870
238
140
46
783
304
-67
754
152
87
58
554
1166
233
153
178
2610
496
296
437
-33
147
200
511
508
-243
479
1034
224
654
432
1036
363
678
533
750
732
-599
1878
833
23
959
300
114
1812
196
226
1491
1243
626
736
17
58
1077
149
517
495
287
202
357
918
-324
379
525
77
121
152
2624
488
810
161
163
192
627
389
695
135
1031
961
165
26
710
69
476
248
-64
368
69
194
589
669
217
1281
820
172
436
959
982
262
126
117
226
299
724
458
1205
168
692
665
118
-294
443
1803
2015
688
52
147
-726
10
248
463
134
62
-1716
165
285
425
1624
402
284
709
-68
3488
2004
452
-22
40
1101
626
706
722
289
709
1004
549
146
-17
725
758
186
-291
-648
-3885
942
1113
199
354
1384
11
54
578
108
243
446
532
-8844
40
370
186
141
627
-117
895
279
464
1358
966
580
855
-261
844
181
1225
751
731
83
920
915
697
280
106
-272
-150
907
683
1034
257
642
7
53
-55
488
377
-4489
748
773
130
2150
1238
495
273
822
70
1110
525
87
1169
740
555
366
1138
940
896
329
45
144
962
233
1062
136
186
364
853
-9
634
-246
65
1204
456
23
182
-288
183
1537
480
86
36
304
-826
-178
234
286
-4352
227
474
332
184
525
81
251
1886
451
519
-234
-60
753
447
4004
-352
328
-38
433
487
7251
180
311
54
600
-712
-22
1098
-85
914
127
504
21
-80
351
1079
-3859
2013
46
-397
-16
355
788
502
262
332
354
351
-451
-57
381
1193
686
433
1111
22
-70
284
1309
3
263
526
1079
194
103
446
-2
791
77
441
-41
-417
476
165
130
-6943
1199
391
144
457
251
163
356
932
-255
130
1126
270
500
-70
328
1334
-826
43
512
0
369
545
267
4150
1064
181
15
672
117
372
582
53
323
635
-72
150
-94
660
-358
618
102
49
46
-60
178
226
814
93
59
-128
205
3
189
265
-48
339
-44
191
322
142
751
832
329
680
-192
591
2092
779
-44
41
143
-12210
140
-691
719
1099
529
1491
41
750
-178
280
-538
243
246
37
-377
-369
1908
265
603
500
1947
51
106
57
123
538
9
-206
41
375
970
742
48
700
168
-207
189
907
0
149
1969
192
951
-19
-3518
-52
-22
1045
482
916
758
-450
-547
1672
167
726
200
304
41
753
83
474
733
489
439
132
156
-43
884
792
275
-7
-508
466
-271
1138
227
389
-26
-9
963
179
164
906
40
460
1120
-22
147
-209
308
74
30
279
26
195
157
71
295
95
414
2608
718
736
-4946
113
899
349
527
533
27
721
-11010
471
464
-436
343
644
910
1286
-188
284
1136
71
-309
-431
-466
905
1890
250
495
7
-339
448
-186
764
667
253
1138
151
81
237
560
805
963
-97
200
60
251
336
507
-505
129
1185
100
1161
1065
155
438
-76
452
231
212
370
544
732
-246
179
27
510
-87
557
241
-5478
640
18
-464
298
2606
469
592
142
498
-57
195
112
128
2456
32
188
346
212
212
389
912
146
1259
356
42
607
142
572
1017
1638
-381
49
452
-224
-23
863
26
-222
446
-104
-102
3433
300
551
-35
426
507
628
326
723
-692
608
-76
28
806
701
1236
386
429
165
46
467
260
639
64
290
809
500
851
-154
207
-433
-36
776
25
136
331
0
-60
-117
64
-441
35
614
113
233
396
458
385
220
974
246
734
1027
578
1013
940
616
634
197
185
-434
298
173
42
371
509
126
1040
401
1171
-358
1411
329
374
254
111
157
86
-250
46
309
381
1176
737
974
302
-101
748
173
650
957
167
298
437
208
410
81
643
-4800
38
78
886
27
102
746
-233
706
345
-192
60
138
193
165
102
183
734
1976
249
847
251
435
1974
102
306
-7878
-475
78
337
-365
221
577
441
7
51
41
-1
158
383
353
1385
438
1369
215
321
1742
1547
642
199
303
-2231
690
1268
231
758
1517
-146
1306
-66
285
116
159
1904
128
-540
30
894
376
56
501
175
282
110
919
346
1347
128
196
62
42
-707
-294
747
294
52
255
396
1078
805
-1178
689
162
836
699
93
-1550
195
1181
57
967
-2348
41
565
1422
25
830
1952
862
463
42
875
340
-57
1994
256
141
221
142
217
458
-1859
-467
471
-332
737
796
88
285
-335
915
174
293
-18
468
715
909
153
721
81
490
62
261
64
1901
319
-218
-769
312
507
240
1478
775
608
205
-263
340
619
279
152
52
-424
291
196
1472
328
-466
952
-43
52
1102
-633
1198
316
-37
125
-277
194
371
20
-33
-9035
147
234
564
39
179
347
37
-2405
185
-41
709
271
152
138
449
477
1562
180
1136
538
911
619
1019
461
1093
11
185
531
196
1520
1666
128
141
427
2532
1400
-2
1260
207
251
831
-25
407
415
742
913
122
159
-299
446
68
1103
234
91
477
503
-22
583
652
461
4395
1098
-9328
662
682
78
409
441
1637
-24
406
2511
4009
-22
995
185
-95
474
407
305
-145
969
170
-96
311
189
-119
1923
1214
27
567
-103
682
1114
-68
27
435
457
1182
32
1048
166
1159
116
609
-191
-19
81
1944
64
298
1232
1006
961
425
389
128
394
-46
338
1109
-56
5
581
720
151
556
11
-440
468
1966
860
966
410
124
97
199
142
32
-84
924
114
593
366
599
658
44
129
590
642
100
567
53
91
773
-39
666
1295
627
706
21
472
-2183
1009
551
290
297
-286
301
488
-43
995
1165
689
628
-105
560
-48
-93
1440
429
409
709
-107
213
319
-87
-10805
-158
1231
886
-9266
-304
263
28
607
53
635
-31
1252
298
662
328
258
437
80
232
-454
186
-1
274
241
67
181
188
0
-295
66
158
-503
632
-284
893
-281
-233
206
-1316
132
61
153
359
1240
684
900
285
883
354
1736
1933
151
142
1067
-19
208
139
26
-622
469
971
94
414
504
4084
-12
212
509
1068
633
205
-1327
367
891
438
921
1232
-60
247
449
188
11
14
595
357
-444
212
307
239
1081
448
561
232
206
290
-55
240
-18
468
1115
376
332
40
454
482
478
1549
571
107
68
141
1108
162
385
1181
1239
1812
1808
692
329
-55
274
1156
1022
165
270
-280
-4640
729
-402
338
1048
250
-86
253
-154
118
368
429
25
70
210
-144
85
103
-35
164
-313
124
993
125
45
746
20
567
113
343
169
105
160
30
234
1365
431
682
313
264
587
303
13
-435
484
1078
0
207
497
191
-221
-93
-106
273
-61
562
474
1961
115
118
1347
678
420
199
190
658
127
-279
314
436
757
235
-484
542
1897
967
1882
546
1102
483
-23
384
653
770
95
233
188
-283
76
429
82
-247
547
227
439
263
205
211
1182
473
514
993
-68
1815
693
353
958
-7763
59
115
314
138
1743
623
26
-12426
1218
-109
346
-3407
1085
1079
-191
703
553
506
-568
177
243
468
362
729
-645
1811
2153
-3
98
1179
94
302
373
671
655
-620
172
490
209
1547
1004
352
613
776
192
242
3919
71
395
1660
-30
903
247
1273
400
-206
667
166
64
394
414
472
-168
186
200
96
168
-242
28
11
-136
1060
-113
176
1184
-208
-221
853
582
792
638
255
286
846
324
41
465
110
350
-465
56
1134
1186
241
439
17
1968
229
-2
187
322
713
-416
224
389
-140
547
330
-891
239
662
-5344
149
397
154
474
364
-63
85
948
-130
881
17
974
139
215
174
1211
839
-51
607
180
538
205
565
31
708
478
103
719
194
18
711
360
1841
504
95
285
58
448
-4574
675
123
36
153
962
206
1296
684
897
-49
1259
322
153
723
1287
56
-396
354
886
426
28
961
928
1120
2606
496
489
-580
644
1023
71
107
249
353
-10277
150
-330
804
388
813
956
32
371
1271
535
714
126
246
31
341
1476
1947
17
-3
68
478
778
807
378
797
141
44
213
7
514
-21
1347
64
801
546
450
1319
-6871
286
460
2364
702
-269
978
375
870
-213
548
405
209
-95
116
-323
267
3987
178
314
1401
998
-342
336
731
46
-15
-224
460
68
-306
265
-24
619
-173
1131
105
533
-166
813
1001
294
84
689
124
-86
299
83
-52
-277
237
992
-29
1193
524
818
556
-280
1213
-1054
54
1004
-24
254
205
528
156
-2
52
950
377
448
192
487
-271
915
903
606
-334
39
-40
236
1016
1012
-424
981
856
0
1017
1112
376
1333
219
330
1350
1000
336
893
876
246
-23
-9
137
240
795
249
185
-114
106
98
107
1026
163
203
565
246
-441
301
37
1476
1884
-77
1216
221
342
254
-587
378
67
-228
-458
34
-100
59
469
754
-72
39
915
632
343
206
124
1215
189
372
144
-549
189
-69
-12
71
-165
68
491
-117
126
290
143
214
401
-8283
314
-119
307
462
182
-386
221
98
1198
478
-153
451
265
290
266
659
-182
205
503
213
697
813
-200
570
-116
154
117
278
501
135
952
-15
-615
1543
-1
395
794
148
387
717
123
224
762
59
101
249
476
1043
-34
156
447
146
438
232
-363
1628
47
-100
514
-59
426
27
237
62
26
-426
2566
446
500
274
44
1719
428
-3450
1563
1885
592
22
68
290
1249
-431
369
362
1685
-363
69
-9239
327
551
-373
276
57
457
86
431
-116
-850
282
365
112
1075
172
91
1965
343
285
606
274
356
2507
158
1303
280
601
87
-25
966
1213
763
1105
323
2010
1892
762
771
554
35
-358
652
601
49
78
1250
362
155
341
154
4001
870
1914
1851
961
-151
474
-167
-9897
27
-423
653
172
-297
222
940
934
254
-15
557
568
33
-379
-227
682
-6
-424
760
1867
478
218
-85
253
246
-5483
437
452
248
1144
377
6
488
789
619
273
329
74
11
-1238
363
1503
-24
557
879
-347
673
630
303
146
708
-324
485
52
218
218
427
212
607
-222
814
725
90
117
370
127
99
6
971
-82
407
330
361
544
414
185
510
349
471
1360
42
452
1194
588
869
201
169
359
367
468
-46
59
99
343
946
313
84
1259
10
144
65
1627
1052
523
235
350
-8910
389
190
758
7
68
70
196
229
104
468
107
566
-305
675
795
952
-177
13
96
56
1058
-6
-458
1079
381
1365
-451
110
88
-43
50
1132
514
-43
866
13
1208
1214
-40
1450
265
699
123
798
949
-304
-15608
454
-8
-297
-127
56
353
51
30
27
517
616
1608
-577
505
738
-191
996
509
-4879
1950
-2868
1191
667
1376
462
-261
103
672
313
317
828
608
118
84
264
-224
11
-251
36
-95
-477
176
171
-6
1391
691
-245
-1039
594
85
272
1230
1917
193
131
204
1998
1034
372
-165
387
44
958
208
158
880
237
423
310
94
39
108
-704
396
713
954
15
276
24
75
27
298
744
6
243
594
534
824
-5063
-101
-227
336
74
742
913
939
129
764
323
65
257
910
436
892
28
511
138
560
720
201
48
146
370
194
992
573
418
591
253
1182
58
70
75
75
818
294
732
529
-465
870
58
663
56
40
-299
67
1002
971
400
-46
35
409
-1860
1634
696
979
95
711
933
622
276
20
-302
-61
1097
441
33
-5931
39
-287
401
191
-54
967
411
724
571
-349
-521
-116
-159
300
-639
221
1154
-285
-562
-88
217
317
-701
710
46
399
293
59
160
128
355
707
109
1297
251
923
635
939
186
282
232
2617
57
70
16
493
346
642
88
836
114
749
640
1976
37
308
232
84
834
985
174
365
906
257
1099
71
692
140
1285
823
789
569
1177
-196
208
433
1637
835
651
7
115
-308
190
119
-431
23
564
-117
175
213
331
270
985
-80
597
373
-6777
1021
-188
73
591
31
250
1827
417
-118
196
88
927
239
106
217
18
947
803
144
186
14
334
161
349
-287
30
1145
606
42
-40
526
-551
225
1712
-14
304
273
958
367
227
662
572
-93
870
22
205
258
647
456
-760
1009
803
92
-97
902
46
1770
164
1298
-8
197
449
488
1027
868
50
479
1056
-509
99
668
1122
940
147
292
398
263
261
814
129
801
-4942
60
1064
162
2485
1022
-69
-12
199
647
-43
216
454
469
24
-9872
-34
242
174
-612
-225
1048
524
-184
250
-442
231
597
763
239
1379
457
315
845
745
1573
645
1557
119
-3468
9
1078
1090
258
178
289
64
773
3404
41
180
86
53
699
156
454
797
130
22
386
4145
810
-80
665
45
-9
654
1343
493
1514
-65
26
919
-48
995
-3
80
819
257
14
-2119
133
513
1507
306
-28
987
132
374
427
205
886
102
125
1652
363
164
219
455
-115
497
347
-149
-3988
457
186
2066
251
1504
-134
380
141
262
18
199
1074
620
102
652
308
400
203
389
-20
297
176
-74
135
335
1164
454
358
-413
430
22
2458
2514
152
96
1218
-7369
-32
998
610
470
19
-155
149
62
-459
70
795
417
2943
793
256
1320
322
370
-17
117
838
-235
215
71
889
13
680
-201
-272
40
303
659
-164
-120
529
44
202
-206
118
276
191
1416
543
52
325
98
-152
399
8
208
-164
741
271
521
1103
308
358
137
2146
-2894
362
289
38
-37
148
-341
78
17
557
935
-197
-125
-114
102
402
-74
1042
909
482
397
70
221
215
949
1011
365
52
479
1797
-310
56
275
218
-7129
241
973
693
33
1551
885
951
-452
-508
284
426
423
155
85
-667
-1240
457
367
211
1119
666
778
-253
266
189
137
146
108
1034
332
-163
725
-173
-388
235
909
-392
604
571
208
786
-242
465
167
385
423
329
529
582
2462
205
574
1842
-11
666
723
658
707
1236
1060
907
286
1015
1106
-480
705
812
1047
309
1612
-182
321
114
148
763
1965
113
2192
238
684
635
65
458
371
296
224
163
486
153
732
2456
340
429
708
134
503
4
232
-76
1176
970
83
168
19
101
147
-375
128
334
164
2042
1257
-274
22
21
1086
1108
221
327
251
531
133
895
189
682
529
558
131
605
238
960
138
275
829
198
701
2437
734
566
457
643
286
369
-744
370
99
632
-625
232
119
30
186
1087
1219
-24
445
682
609
1197
207
912
159
1408
118
970
64
962
76
1570
169
161
222
132
296
212
-174
-330
57
554
123
1207
294
-57
1148
138
777
765
923
2099
193
263
764
-244
259
198
190
209
4034
721
288
-140
1819
-69
79
122
107
557
-460
-92
-271
664
1316
145
359
-194
580
323
-38
151
250
20
349
1105
1174
133
-397
836
382
-242
568
1871
-290
445
1057
396
-591
81
949
81
370
-330
506
-248
73
498
749
179
876
201
2563
1106
-158
-141
983
720
343
49
-47
47
992
1264
566
1476
160
2464
776
334
470
866
307
111
681
513
950
15
77
349
220
1045
324
511
-162
-6389
438
616
363
34
955
415
-610
355
512
-30
1075
107
618
87
329
223
101
21
864
565
493
1004
1268
195
392
-4502
448
101
-31
-47
1207
31
255
1050
180
464
939
325
221
634
391
-496
366
494
61
1242
425
109
1192
833
-1228
-41
502
42
560
962
357
-1079
404
519
318
135
315
356
-354
165
353
-67
596
657
928
-238
-37
1887
866
409
496
1837
103
307
551
17
1201
61
-13
294
252
201
101
798
94
122
-195
1135
13
123
-112
251
-342
121
663
894
253
190
262
-59
229
114
201
-718
728
1001
1192
322
496
35
798
102
447
510
157
-297
172
160
-2793
1484
574
-455
1202
71
398
-242
281
339
1102
342
362
54
121
199
244
685
259
348
512
620
686
-1223
56
371
511
686
-62
891
580
1211
-305
320
434
152
404
423
4468
695
324
672
486
308
864
496
330
347
-3
945
655
493
-45
1460
1718
339
118
642
753
-2
1404
-59
182
1113
1586
157
665
524
262
433
-141
58
246
-386
135
98
290
-218
-4239
559
1075
179
330
290
34
152
675
1329
1662
431
740
607
605
36
1159
661
1134
925
-304
-242
1244
1649
307
-96
35
944
453
-261
1090
475
452
133
1176
-352
11
1069
698
960
139
1961
46
297
896
173
-117
478
860
526
35
375
987
281
102
-140
286
35
-195
47
-195
392
105
746
627
-828
7
986
44
639
473
444
-258
5
431
345
365
454
482
36
917
1124
217
261
164
272
444
174
790
965
350
-86
654
5
514
370
7
-5009
-1172
83
194
458
231
-251
18
418
-159
7
662
164
269
207
115
146
1384
167
351
74
337
257
-330
446
181
-683
218
726
-2
805
-10
692
691
85
42
948
750
7
610
31
-366
71
939
1323
161
230
96
-12
478
801
-285
498
751
571
1081
18
1521
397
901
647
112
204
690
163
1874
761
19
220
465
798
237
558
293
680
78
637
88
1314
614
-122
505
767
158
