delay
1042
-238
-439
50
-4341
889
-182
847
91
476
-26
49
177
-342
-296
44
-529
-63
1062
-715
-80
-774
-157
109
36
-189
-5616
155
43
336
-395
-255
115
-753
-93
145
-459
-635
-694
-310
48
-160
577
1274
-109
-424
9
-373
8
94
108
53
-130
129
-217
273
172
-246
-88
150
562
430
7
-481
758
57
-210
-251
225
693
-974
345
-97
492
189
-22
140
1098
-7
141
-107
-6
799
383
124
613
-98
-169
-153
196
39
85
-64
-147
248
-403
146
-222
1299
-908
95
-123
300
1296
-353
780
-7
474
384
-206
1836
185
686
-154
1086
149
-213
48
52
166
-105
628
-458
21
-270
-33
-258
-343
650
312
-181
59
-294
655
277
313
242
407
438
1252
-958
22
809
1994
1377
-164
9
147
-207
-157
-17
33
408
94
25
-350
427
-6
-171
-108
-241
-698
-94
-611
1899
173
165
-554
-471
203
-231
333
-342
370
-170
55
-413
-502
-186
-279
151
299
3
132
599
433
53
-27
-57
-92
-108
-241
-203
690
194
54
-291
-1243
126
377
53
96
-1122
-37
27
220
149
-115
181
-190
-196
-4
13
1124
-182
-134
1100
-200
-48
-145
52
-381
-175
-170
-475
-787
664
726
-268
-438
34
625
172
185
164
57
540
124
292
-97
-292
155
-269
-7
-396
227
317
-36
377
-325
-188
-542
-105
-351
627
126
-92
324
1098
159
467
111
-279
-143
-231
-158
-526
175
115
296
-437
516
739
409
-825
257
109
-174
27
-96
176
323
-571
837
613
18
-146
128
-9
657
158
286
-222
251
7
1064
205
-9
-138
-61
17
31
171
1054
-218
803
24
-57
-60
-430
-214
-420
1051
89
-1160
-369
783
661
-22
-570
-115
15
-60
-1305
369
25
321
-188
199
119
191
-51
199
-331
-813
140
54
25
753
-392
-406
444
-319
-274
-122
420
-143
-31
-138
722
303
-320
1414
325
478
503
-30
-161
6
201
1889
-70
-11
-883
-158
-76
-106
-203
-497
-42
259
-18
14
295
-219
-4973
-50
-271
1268
68
78
-47
-297
85
75
-43
279
187
219
262
1371
31
-362
109
-278
416
684
-545
-294
-781
-949
8
1
1008
-701
390
-332
-68
-415
10
125
649
-158
409
241
6
175
-833
520
-185
-226
986
-222
432
304
-140
-151
-32
-1042
-148
-411
3740
-818
74
-25
-158
194
64
1089
106
354
645
-208
52
146
1512
865
507
768
230
-151
48
-155
-103
63
-375
-886
147
38
34
-31
403
25
63
-32
-288
-16
-94
-232
-11
357
-285
499
-136
-185
-170
433
-14
-139
1014
25
-198
131
-62
-60
-250
233
-114
13
424
496
240
-1
41
-323
156
757
-151
